0,10.275874137878418
1,9.67125129699707
2,9.044458389282227
3,8.820343017578125
4,8.61001205444336
5,8.322078704833984
6,8.072937965393066
7,7.904596328735352
8,7.82132625579834
9,7.7457499504089355
10,7.60066032409668
11,7.4245829582214355
12,7.278939723968506
13,7.164107322692871
14,7.054049491882324
15,6.924453258514404
16,6.763628959655762
17,6.581589698791504
18,6.394713401794434
19,6.2245965003967285
20,6.070559501647949
21,5.9066033363342285
22,5.718029975891113
23,5.503566741943359
24,5.27752685546875
25,5.042369365692139
26,4.795562267303467
27,4.53446626663208
28,4.259373188018799
29,3.973707914352417
30,3.6827244758605957
31,3.387615203857422
32,3.0827436447143555
33,2.767617702484131
34,2.4494831562042236
35,2.1343512535095215
36,1.8329695463180542
37,1.5594059228897095
38,1.3224564790725708
39,1.1270956993103027
40,0.980121910572052
41,0.8815444707870483
42,0.828124463558197
43,0.8178452253341675
44,0.8261225819587708
45,0.8365012407302856
46,0.8379077911376953
47,0.8285048007965088
48,0.8041133880615234
49,0.7541643381118774
50,0.7151404023170471
51,0.7027240991592407
52,0.6761201620101929
53,0.6558789014816284
54,0.6487024426460266
55,0.6250818371772766
56,0.61684250831604
57,0.5997231006622314
58,0.5889060497283936
59,0.5810316801071167
60,0.5715135335922241
61,0.5682423710823059
62,0.5595018863677979
63,0.5580220222473145
64,0.5504956841468811
65,0.5490102767944336
66,0.5433129072189331
67,0.5416228175163269
68,0.536984920501709
69,0.5343291163444519
70,0.5315197706222534
71,0.5282164812088013
72,0.5263522267341614
73,0.522797703742981
74,0.5217375159263611
75,0.5186246633529663
76,0.5169078707695007
77,0.5149896144866943
78,0.5125275254249573
79,0.5113828182220459
80,0.5092964172363281
81,0.5082169771194458
82,0.507048487663269
83,0.5056630373001099
84,0.505243718624115
85,0.5041174292564392
86,0.5032713413238525
87,0.5028609037399292
88,0.501725435256958
89,0.5009335875511169
90,0.5002484321594238
91,0.49908819794654846
92,0.49828967452049255
93,0.4975545108318329
94,0.49651026725769043
95,0.49575331807136536
96,0.495094895362854
97,0.49424469470977783
98,0.4935742914676666
99,0.49304327368736267
100,0.4923419952392578
101,0.4917694330215454
102,0.4912663400173187
103,0.4905734658241272
104,0.4899708926677704
105,0.48950961232185364
106,0.48897799849510193
107,0.4884367287158966
108,0.48787015676498413
109,0.48721233010292053
110,0.48666369915008545
111,0.4860911965370178
112,0.48559823632240295
113,0.4851759374141693
114,0.4846956729888916
115,0.4843287765979767
116,0.4837431013584137
117,0.48324915766716003
118,0.4826743006706238
119,0.48212432861328125
120,0.4816179573535919
121,0.481084406375885
122,0.4806280732154846
123,0.48011907935142517
124,0.47974348068237305
125,0.47931429743766785
126,0.4792466461658478
127,0.4793762266635895
128,0.48036840558052063
129,0.4811244010925293
130,0.4819815158843994
131,0.4829697608947754
132,0.48833873867988586
133,0.4865044057369232
134,0.4831979274749756
135,0.47639498114585876
136,0.4756581783294678
137,0.47897064685821533
138,0.47919607162475586
139,0.47839248180389404
140,0.47478511929512024
141,0.4733917713165283
142,0.47468358278274536
143,0.4752488136291504
144,0.47493404150009155
145,0.4720187187194824
146,0.47080695629119873
147,0.47171831130981445
148,0.47229453921318054
149,0.4725748896598816
150,0.47074228525161743
151,0.4696585237979889
152,0.4688875675201416
153,0.4688030779361725
154,0.469339519739151
155,0.46920543909072876
156,0.46950763463974
157,0.46818992495536804
158,0.4675091803073883
159,0.466528058052063
160,0.4664694368839264
161,0.4665941596031189
162,0.4664757549762726
163,0.4661118984222412
164,0.465344101190567
165,0.4659956395626068
166,0.46631577610969543
167,0.46693164110183716
168,0.46678367257118225
169,0.46924567222595215
170,0.47050029039382935
171,0.4742226302623749
172,0.4727957844734192
173,0.4723547101020813
174,0.4671229422092438
175,0.46397915482521057
176,0.4627941846847534
177,0.46306920051574707
178,0.4654705226421356
179,0.46581172943115234
180,0.4650186598300934
181,0.46191132068634033
182,0.46024882793426514
183,0.46071410179138184
184,0.46175310015678406
185,0.4627915322780609
186,0.46196362376213074
187,0.4619348347187042
188,0.46027156710624695
189,0.4594040513038635
190,0.4584130346775055
191,0.4582318663597107
192,0.458914577960968
193,0.459061861038208
194,0.4597792625427246
195,0.45924684405326843
196,0.4597156345844269
197,0.45906439423561096
198,0.4592442512512207
199,0.4589209258556366
200,0.4589427709579468
201,0.45792368054389954
202,0.4576922655105591
203,0.45695239305496216
204,0.45709407329559326
205,0.4563990533351898
206,0.4561558663845062
207,0.4553799629211426
208,0.4553093910217285
209,0.45526817440986633
210,0.4557943642139435
211,0.45731979608535767
212,0.4581776261329651
213,0.4585111439228058
214,0.4602528214454651
215,0.46310415863990784
216,0.47258490324020386
217,0.4745735228061676
218,0.4765770435333252
219,0.4635385274887085
220,0.45647016167640686
221,0.4571991562843323
222,0.46004000306129456
223,0.46276435256004333
224,0.45884591341018677
225,0.456295907497406
226,0.4564417004585266
227,0.4550248384475708
228,0.45693621039390564
229,0.4578838348388672
230,0.4530259072780609
